Tim Story,Bruce McGill,Tika Sumpter,Bryan Callen,Action|Comedy|Crime|Romance,6.2,153997819
Sharon Maguire,Colin Firth,Jim Broadbent,Shirley Henderson,Comedy|Drama|Romance,6.7,281929795
Lasse Hallström,Lena Olin,Leslie Caron,Hugh O'Conor,Drama|Romance,7.3,152699946
Andy Fickman,Bailee Madison,Gedde Watanabe,Tom Everett Scott,Comedy|Family,6.1,119772232
Ivan Reitman,Natalie Portman,Greta Gerwig,Mindy Kaling,Comedy|Romance,6.2,149228078
Richard Donner,Lee Remick,Patrick Troughton,Billie Whitelaw,Fantasy|Horror|Mystery,7.6,119498909
James Wong,Chelan Simmons,Gina Holden,Crystal Lowe,Horror,5.8,113270608
Gabor Csupo,Josh Hutcherson,Zooey Deschanel,Bailee Madison,Adventure|Drama|Family|Fantasy,7.2,137587063
Marc Forster,Johnny Depp,Kate Winslet,Kelly Macdonald,Biography|Drama|Family,7.8,116766556
John Polson,Robert De Niro,Dylan Baker,Robert John Burke,Drama|Horror|Mystery|Thriller,5.9,122644820
Kirk Jones,Colin Firth,Kelly Macdonald,Imelda Staunton,Comedy|Family|Fantasy,6.6,122489822
Stephen Daldry,Meryl Streep,Stephen Dillane,Miranda Richardson,Drama|Romance,7.6,108846072
Steve Bendelack,Lily Atkinson,Emma de Caunes,Steve Pemberton,Comedy|Family,6.3,229736344
Lasse Hallström,Channing Tatum,Henry Thomas,Scott Porter,Drama|Romance|War,6.3,114977104
Leonard Nimoy,Leonard Nimoy,Nichelle Nichols,Walter Koenig,Adventure|Comedy|Sci-Fi,7.3,109713132
Sylvester Stallone,Sylvester Stallone,Burt Young,Mike Tyson,Drama|Sport,7.2,155720088
Ericson Core,Ray Winstone,Edgar Ramírez,Delroy Lindo,Action|Crime|Sport|Thriller,5.3,133718711
Wes Craven,Omar Epps,Jada Pinkett Smith,Kevin Williamson,Horror|Mystery,6.1,172363301
Jonathan Lynn,Bruce Willis,Matthew Perry,Natasha Henstridge,Comedy|Crime,6.7,106371651
Ruben Fleischer,Emma Stone,Bill Murray,Derek Graf,Adventure|Comedy|Horror|Sci-Fi,7.7,102391540
Peter Jackson,Naomi Watts,Thomas Kretschmann,Evan Parke,Action|Adventure|Drama|Romance,7.2,550517357
Frank Coraci,Adam Sandler,Clint Howard,Peter Dante,Comedy|Sport,6.1,185991646
Irvin Kershner,Harrison Ford,Kenny Baker,Anthony Daniels,Action|Adventure|Fantasy|Sci-Fi,8.8,538375067
Michael Bay,Will Smith,Tchéky Karyo,Theresa Randle,Action|Comedy|Crime|Drama|Thriller,6.8,141407024
James Wong,Daniel Roebuck,Brendan Fehr,Kerr Smith,Horror|Thriller,6.7,112880294
Mikael Håfström,Drew Powell,Kim Thomson,Alexandra Silber,Fantasy|Horror,6.8,131998242
Jerry Zucker,Demi Moore,Tony Goldwyn,Phil Leeds,Drama|Fantasy|Romance|Thriller,7.0,505702588
Bobby Farrelly,Sarah Silverman,Lin Shaye,Richard Tyson,Comedy|Romance,7.1,369884651
John Pasquin,Judge Reinhold,Eric Lloyd,Peter Boyle,Comedy|Drama|Family|Fantasy,6.4,189833357
Andy Fickman,Dwayne Johnson,Kyra Sedgwick,Madison Pettis,Comedy|Family|Sport,6.2,147869324
Clint Eastwood,Clint Eastwood,Meryl Streep,Debra Monk,Drama|Romance,7.5,182016617
Irwin Winkler,Ken Howard,Jeremy Northam,Ray McKinnon,Action|Crime|Drama|Mystery|Thriller,5.8,110627965
Michael Bay,Scarlett Johansson,Steve Buscemi,Djimon Hounsou,Action|Adventure|Romance|Sci-Fi|Thriller,6.9,162949164
David O. Russell,Jennifer Lawrence,Robert De Niro,Bradley Cooper,Comedy|Drama|Romance,7.8,236506453
Steven Spielberg,Harrison Ford,Karen Allen,William Hootkins,Action|Adventure,8.5,389925971
Chris Columbus,Macaulay Culkin,Kieran Culkin,Devin Ratray,Adventure|Comedy|Family,6.6,358991681
Steven Spielberg,Bob Balaban,Teri Garr,Melinda Dillon,Drama|Sci-Fi,7.7,303788635
Tony Scott,Dean Stockwell,Judge Reinhold,Ronny Cox,Action|Comedy|Crime|Thriller,6.4,299965036
Adam Shankman,Angus T. Jones,Kimberly J. Brown,Steve Harris,Comedy,5.5,164729679
Jonathan Demme,Anthony Hopkins,Scott Glenn,Anthony Heald,Crime|Drama|Horror|Thriller,8.6,272742922
Penelope Spheeris,Tia Carrere,Lara Flynn Boyle,Kurt Fuller,Comedy|Music,7.0,183097323
Jeff Tremaine,Bam Margera,Steve-O,Chris Pontius,Action|Comedy|Documentary,7.1,171685792
Jeannot Szwarc,Roy Scheider,Murray Hamilton,Joseph Mascolo,Adventure|Horror|Thriller,5.7,187884007
Raja Gosnell,Jamie Lee Curtis,Nick Zano,Ali Hillis,Adventure|Comedy|Drama|Family|Romance,3.7,149281606
James Wan,Mackenzie Foy,Lili Taylor,Hayley McFarland,Horror|Mystery|Thriller,7.5,318000141
Ben Falcone,Gary Cole,Mark Duplass,Ben Falcone,Comedy,4.9,100525432
D.J. Caruso,Sarah Roemer,Aaron Yoo,Jose Pablo Cantillo,Drama|Mystery|Thriller,6.9,117760134
Paul W.S. Anderson,Christopher Lambert,Cary-Hiroyuki Tagawa,Bridgette Wilson-Sampras,Action|Adventure|Fantasy|Sci-Fi|Thriller,5.8,122195920
Keenen Ivory Wayans,Busy Philipps,Jaime King,Brittany Daniel,Comedy|Crime,5.4,113086475
Alexander Payne,Shailene Woodley,Nick Krause,Beau Bridges,Comedy|Drama,7.3,177243185
Steve McQueen,Quvenzhané Wallis,Scoot McNairy,Taran Killam,Biography|Drama|History,8.1,178371993
Thea Sharrock,Sam Claflin,Emilia Clarke,Brendan Coyle,Drama|Romance,7.6,208314186
Jon Lucas,Mila Kunis,Jay Hernandez,Jada Pinkett Smith,Comedy,6.7,183936074
Robin Budd,Roger Rees,Rob Paulsen,Spencer Breslin,Adventure|Animation|Family|Fantasy,5.8,109862682
Steve Trenbirth,Haley Joel Osment,Phil Collins,Tony Jay,Adventure|Animation|Family|Musical,5.4,135703599
Alejandro G. Iñárritu,Brad Pitt,Harriet Walter,Dermot Crowley,Drama,7.5,135330163
Catherine Hardwicke,Kristen Stewart,Taylor Lautner,Anna Kendrick,Drama|Fantasy|Romance,5.2,392616625
Kevin Costner,Mary McDonnell,Michael Spears,Maury Chaykin,Adventure|Drama|Western,8.0,424208848
Jake Kasdan,Justin Timberlake,John Michael Higgins,Phyllis Smith,Comedy,5.7,216197492
Harold Becker,Al Pacino,Michael O'Neill,Ellen Barkin,Crime|Drama|Mystery|Thriller,6.8,110879513
Wes Craven,David Arquette,W. Earl Brown,Roger Jackson,Horror|Mystery,7.2,173046663
Robert Zemeckis,Lea Thompson,Thomas F. Wilson,J.J. Cohen,Adventure|Comedy|Sci-Fi,8.5,381109762
Shawn Levy,Taran Killam,David Agranov,David Moscow,Comedy|Romance,5.4,101564935
Andrew Douglas,Jimmy Bennett,Chloë Grace Moretz,Ryan Reynolds,Drama|Horror|Mystery|Thriller,6.0,108047131
Nicholas Stoller,Craig Roberts,Carla Gallo,Ike Barinholtz,Comedy,6.4,270618400
Chuck Russell,Peter Greene,Amy Yasbeck,Reg E. Cathey,Action|Comedy|Crime|Fantasy,6.9,351583407
Penny Marshall,Tom Hanks,Jon Lovitz,John Heard,Comedy|Drama|Family|Fantasy|Romance,7.3,151668774
Larry Charles,Luenell,Ken Davitian,Chester,Comedy,7.3,261572744
Robert Luketic,Linda Cardellini,Raquel Welch,Alanna Ubach,Comedy|Romance,6.2,141774679
Scott Derrickson,Tom Wilkinson,Colm Feore,JR Bourne,Drama|Horror|Thriller,6.7,144166820
Mark Waters,Tina Fey,Amy Poehler,Neil Flynn,Comedy,7.0,128970716
Alejandro G. Iñárritu,Emma Stone,Naomi Watts,Merritt Wever,Comedy|Drama|Romance,7.8,103215094
Greg Mottola,Emma Stone,Joe Lo Truglio,Kevin Corrigan,Comedy,7.6,169871719
Jon M. Chu,Cassie Ventura,Mari Koda,Luis Rosado,Drama|Music|Musical|Romance,6.2,150816700
Alejandro Amenábar,Fionnula Flanagan,Elaine Cassidy,Eric Sykes,Fantasy|Horror|Thriller,7.6,209947037
James Cameron,Michael Biehn,Carrie Henn,Jenette Goldstein,Action|Adventure|Sci-Fi,8.4,131060248
Jim Gillespie,Muse Watson,Sarah Michelle Gellar,Anne Heche,Horror|Mystery|Thriller,5.6,125586134
Luke Greenfield,Rob Riggle,Damon Wayans Jr.,James D'Arcy,Comedy,6.5,138224951
Alexander Payne,Virginia Madsen,Patrick Gallagher,M.C. Gainey,Adventure|Comedy|Drama|Romance,7.5,109334629
John Carpenter,Jamie Lee Curtis,Donald Pleasence,P.J. Soles,Horror|Thriller,7.9,255477368
Jason Moore,Anna Kendrick,Hana Mae Lee,Ben Platt,Comedy|Music|Romance,7.2,114833360
Ang Lee,Alan Rickman,Kate Winslet,Tom Wilkinson,Drama|Romance,7.7,134582776
Peter Weir,Robin Williams,Josh Charles,Kurtwood Smith,Comedy|Drama,8.0,235860116
Todd Phillips,Ethan Suplee,Rachel Blanchard,Paulo Costanzo,Comedy,6.5,119754278
Michel Hazanavicius,Bérénice Bejo,Ed Lauter,Beth Grant,Comedy|Drama|Romance,8.0,133432856
Jon Lucas,Mila Kunis,Jay Hernandez,Jada Pinkett Smith,Comedy,6.7,183936074
Jonathan Demme,Denzel Washington,Tom Hanks,Jason Robards,Drama,7.7,206678440
Martin Brest,Judge Reinhold,Ronny Cox,James Russo,Action|Comedy|Crime,7.3,316360478
Chris Columbus,Macaulay Culkin,Devin Ratray,Catherine O'Hara,Comedy|Family,7.5,476684675
Sydney Pollack,Bill Murray,Sydney Pollack,Teri Garr,Comedy|Drama|Romance,7.4,177200000
Tony Scott,Tom Cruise,Tom Skerritt,Adrian Pasdar,Action|Drama|Romance,6.9,356830601
Sam Mendes,Kevin Spacey,Peter Gallagher,Ara Celi,Drama,8.4,356296601
Tom Hooper,Colin Firth,Jennifer Ehle,Derek Jacobi,Biography|Drama|History|Romance,8.0,414211549
Ivan Reitman,Kelly Preston,Tony Jay,Hugh O'Brian,Comedy|Crime,6.0,216614388
Steven Spielberg,Oprah Winfrey,Rae Dawn Chong,Dana Ivey,Drama,7.8,146467863
Timur Bekmambetov,Morgan Freeman,Ayelet Zurer,Moises Arias,Adventure|Drama|History,6.1,164000000
Morten Tyldum,Benedict Cumberbatch,Rory Kinnear,Allen Leech,Biography|Drama|Thriller|War,8.1,227774226
Andrés Muschietti,Javier Botet,Megan Charpentier,Isabelle Nélisse,Fantasy|Horror,6.2,147586241
John Carpenter,Jamie Lee Curtis,Donald Pleasence,P.J. Soles,Horror|Thriller,7.9,255477368
Jeff Tremaine,Jackson Nicoll,Georgina Cates,Grasie Mercedes,Comedy,6.6,151831537
Stephen Frears,Roger Allam,Sylvia Syms,Alex Jennings,Biography|Drama,7.3,123384128
James Watkins,Daniel Radcliffe,Roger Allam,Jessica Raine,Drama|Fantasy|Horror|Thriller,6.4,127730736
James Marsh,Eddie Redmayne,Emily Watson,Simon McBurney,Biography|Drama|Romance,7.7,122873310
Louis Leterrier,Liam Neeson,Jason Flemyng,Alexa Davalos,Action|Adventure|Fantasy,5.8,493214888
Gregory Jacobs,Matt Bomer,Channing Tatum,Kevin Nash,Comedy|Drama|Music,5.7,122513057
Baz Luhrmann,Leonardo DiCaprio,Harold Perrineau,Brian Dennehy,Drama|Romance,6.8,147311378
Clint Eastwood,Clint Eastwood,Morgan Freeman,Frances Fisher,Drama|Western,8.3,159157447
Danny Boyle,Anil Kapoor,Saurabh Shukla,Ayush Mahesh Khedekar,Drama|Romance,8.0,377910544
Adrian Lyne,Fred Gwynne,Lois Smith,Anne Archer,Drama|Romance|Thriller,6.9,320145693
Garry Marshall,Julia Roberts,Hector Elizondo,Jason Alexander,Comedy|Romance,6.9,463406268
Oliver Stone,Tom Cruise,Tom Berenger,Stephen Baldwin,Biography|Drama|War,7.2,161001698
Jon Turteltaub,Doug E. Doug,Leon,Malik Yoba,Adventure|Comedy|Family|Sport,6.9,154856263
Patrick Lussier,Jensen Ackles,Jaime King,Edi Gathegi,Horror|Thriller,5.5,100734718
Ted Kotcheff,Sylvester Stallone,Brian Dennehy,Chris Mulkey,Action|Adventure|Drama,7.7,125212904
Lewis Gilbert,Caroline Munro,Desmond Llewelyn,Barbara Bach,Action|Adventure|Sci-Fi|Thriller,7.1,185438673
Phyllida Lloyd,Meryl Streep,Jim Broadbent,Olivia Colman,Biography|Drama|History,6.4,114943631
Ang Lee,Jake Gyllenhaal,Heath Ledger,Anne Hathaway,Drama|Romance,7.7,178043761
Jonathan Liebesman,Noel Fisher,Danny Woodburn,Jeremy Howard,Action|Adventure|Comedy|Sci-Fi,5.9,201965915
Darren Aronofsky,Natalie Portman,Mila Kunis,Mark Margolis,Drama|Thriller,8.0,329398046
José Padilha,Gary Oldman,Abbie Cornish,Jennifer Ehle,Action|Crime|Sci-Fi|Thriller,6.2,242707007
Francis Ford Coppola,Robert De Niro,Al Pacino,Robert Duvall,Crime|Drama,9.0,102600000
Thomas Carter,Sean Patrick Thomas,Terry Kinney,Fredro Starr,Drama|Music|Romance,6.1,131706809
Jaume Collet-Serra,Óscar Jaenada,Brett Cullen,Sedona Legge,Drama|Horror|Thriller,6.8,119100758
William Friedkin,Ellen Burstyn,Linda Blair,Lee J. Cobb,Horror,8.0,441071011
Steven Spielberg,Roy Scheider,Robert Shaw,Murray Hamilton,Adventure|Drama|Thriller,8.0,470653000
Paul Weitz,Alyson Hannigan,Shannon Elizabeth,Natasha Lyonne,Comedy,7.0,235483004
Tom Shadyac,Sean Young,Udo Kier,David Margulies,Comedy,6.9,107217396
Anne Fletcher,Channing Tatum,Alyson Stoner,Josh Henderson,Crime|Drama|Music|Romance,6.5,114194847
Josh Trank,Michael Kelly,Alex Russell,Ashley Hinshaw,Drama|Sci-Fi|Thriller,7.1,126636097
Nima Nourizadeh,Dax Flame,Kirby Bliss Blanton,Oliver Cooper,Comedy|Crime,6.7,102731865
Martin Campbell,Eva Green,Tobias Menzies,Ivana Milicevic,Action|Adventure|Thriller,8.0,594239066
Josh Boone,Shailene Woodley,Sam Trammell,Nat Wolff,Drama|Romance,7.8,307166834
Stephen Frears,Steve Coogan,Mare Winningham,Peter Hermann,Biography|Drama,7.6,100129872
Tim Johnson,Jim Parsons,Matt Jones,April Winchell,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,6.7,386041607
Randall Wallace,Jacob Vargas,Connor Corum,Rob Moran,Biography|Drama,5.8,101332962
Mary Lambert,Miko Hughes,Fred Gwynne,Denise Crosby,Fantasy|Horror,6.6,112236672
Joe Dante,Phoebe Cates,Harry Carey Jr.,Zach Galligan,Comedy|Fantasy|Horror,7.2,153083102
David Lean,Julie Christie,Klaus Kinski,Geraldine Chaplin,Drama|Romance|War,8.0,111721910
Kenny Ortega,Lucas Grabeel,Matt Prokop,Corbin Bleu,Comedy|Drama|Family|Music|Musical|Romance,4.5,252909177
David O. Russell,Christian Bale,Jack McGee,Melissa McMeekin,Biography|Drama|Sport,7.9,129190869
Tobe Hooper,Heather O'Rourke,Zelda Rubinstein,Craig T. Nelson,Fantasy|Horror,7.4,122206280
David Hackl,Julie Benz,Costas Mandylor,Scott Patterson,Horror|Mystery,5.8,113857533
Steven Spielberg,Henry Thomas,Dee Wallace,Peter Coyote,Family|Sci-Fi,7.9,792910554
Gus Van Sant,Robin Williams,Matt Damon,Minnie Driver,Drama,8.3,225933435
Darren Lynn Bousman,Costas Mandylor,Shawnee Smith,Leigh Whannell,Horror|Mystery,6.2,164874275
James DeMonaco,Frank Grillo,Joseph Julian Soria,Mykelti Williamson,Action|Horror|Sci-Fi|Thriller,6.1,118587880
Robert Iscove,Paul Walker,Clea DuVall,Kieran Culkin,Comedy|Romance,5.8,103166989
Darren Lynn Bousman,Costas Mandylor,Shawnee Smith,Angus Macfadyen,Horror|Mystery,5.9,139352633
Takashi Shimizu,Sarah Michelle Gellar,Clea DuVall,Ted Raimi,Horror|Mystery|Thriller,5.9,187281115
John Madden,Tom Wilkinson,Penelope Wilton,Celia Imrie,Comedy|Drama,7.3,136809228
Leigh Whannell,Lin Shaye,Hayley Kiyoko,Leigh Whannell,Fantasy|Horror|Thriller,6.1,112983889
David Lowery,Bryce Dallas Howard,Oona Laurence,Isiah Whitlock Jr.,Adventure|Family|Fantasy,7.3,143695338
Florian Henckel von Donnersmarck,Johnny Depp,Angelina Jolie Pitt,Rufus Sewell,Action|Romance|Thriller,6.0,278346189
Ridley Scott,Tom Skerritt,Yaphet Kotto,Bolaji Badejo,Horror|Sci-Fi,8.5,104931801
Terence Young,Desmond Llewelyn,Earl Cameron,Lois Maxwell,Action|Adventure|Thriller,7.0,141195658
James DeMonaco,Noel Gugliemi,Zach Gilford,Roberta Valderrama,Action|Horror|Sci-Fi|Thriller,6.5,111928365
André Téchiné,Catherine Deneuve,Ronit Elkabetz,Émilie Dequenne,Drama,6.0,173185859
Peter Faiman,Paul Hogan,Linda Kozlowski,David Gulpilil,Adventure|Comedy,6.5,328203506
John G. Avildsen,Martin Kove,William Zabka,William Bassett,Action|Drama|Family|Sport,7.2,359126022
Quentin Tarantino,Bruce Willis,Eric Stoltz,Phil LaMarr,Crime|Drama,8.9,213928762
Robert Wise,Eleanor Parker,Angela Cartwright,Nicholas Hammond,Biography|Drama|Family|Musical|Romance,8.0,158671368
Jonathan Dayton,Steve Carell,Steven Christopher Parker,Jill Talley,Comedy|Drama,7.9,100228847
Bruce Beresford,Morgan Freeman,Jessica Tandy,Patti LuPone,Comedy|Drama|Family,7.4,145793296
Sam Raimi,J.K. Simmons,James Franco,Kirsten Dunst,Action|Adventure|Romance,6.2,890871626
Jason Reitman,J.K. Simmons,Jennifer Garner,Rainn Wilson,Comedy|Drama|Romance,7.5,231411584
Guy Hamilton,Desmond Llewelyn,Lois Maxwell,Jill St. John,Action|Adventure|Thriller,6.7,115819547
Francis Ford Coppola,Al Pacino,Marlon Brando,Robert Duvall,Crime|Drama,9.2,245066411
Steven Soderbergh,Channing Tatum,Alex Pettyfer,Matthew McConaughey,Comedy|Drama,6.1,167221571
Baz Luhrmann,Leonardo DiCaprio,Elizabeth Debicki,Steve Bisley,Drama|Romance,7.3,351040419
Sam Mendes,Albert Finney,Helen McCrory,Rory Kinnear,Action|Adventure|Thriller,7.8,1108561013
John R. Leonetti,Alfre Woodard,Annabelle Wallis,Gabriel Bateman,Horror|Mystery,5.4,256873813
Randal Kleiser,Olivia Newton-John,Stockard Channing,Sid Caesar,Musical|Romance,7.2,394589888
Oliver Stone,Johnny Depp,Tom Berenger,Kevin Dillon,Drama|War,8.1,138530565
Michael Moore,Osama bin Laden,Stevie Wonder,Ricky Martin,Documentary|Drama|War,7.5,222446320
George Roy Hill,Katharine Ross,Ted Cassidy,Kenneth Mars,Biography|Crime|Drama|Western,8.1,102308889
Robert Stevenson,Ed Wynn,Glynis Johns,Elsa Lanchester,Comedy|Family|Fantasy|Musical,7.8,102272727
George Roy Hill,Eileen Brennan,Robert Shaw,Ray Walston,Comedy|Crime|Drama,8.3,156000000
James Wan,Lin Shaye,Barbara Hershey,Leigh Whannell,Fantasy|Horror|Thriller,6.6,161919318
Darren Lynn Bousman,Emmanuelle Vaugier,Tony Nappo,Shawnee Smith,Horror|Mystery,6.6,147739965
Dan Trachtenberg,Bradley Cooper,John Gallagher Jr.,Sumalee Montano,Drama|Horror|Mystery|Sci-Fi|Thriller,7.3,110216998
David F. Sandberg,Billy Burke,Amiah Miller,Gabriel Bateman,Horror,6.9,148868835
Henry Joost,Johanna Braddy,Sprague Grayden,Christopher Nicholas Smith,Horror,5.8,207039844
Stiles White,Lin Shaye,Shelley Hennig,Daren Kagasoff,Fantasy|Horror,4.4,103474010
Henry Joost,Matt Shively,Brendon Eggertsen,Alisha Boe,Horror,4.6,142838957
Stephen Daldry,Julie Walters,Gary Lewis,Jamie Draven,Drama|Music,7.7,109280263
Joel Zwick,Nia Vardalos,Louis Mandylor,Lainie Kazan,Comedy|Family|Romance,6.6,368744044
Mike Newell,Kristin Scott Thomas,James Fleet,Simon Callow,Comedy|Drama|Romance,7.1,245700832
Milos Forman,Scatman Crothers,Michael Berryman,Louise Fletcher,Drama,8.7,108981275
Joe Wright,Hugh Jackman,Cara Delevingne,Nonso Anozie,Adventure|Family|Fantasy,5.8,128388320
Bob Clark,Art Hindle,Susan Clark,Tony Ganios,Comedy,6.2,111289673
Sofia Coppola,Scarlett Johansson,Bill Murray,Catherine Lambert,Drama,7.8,119723856
Ridley Scott,Christian Bale,María Valverde,Ben Mendelsohn,Action|Adventure|Drama,6.1,268175631
Tim Burton,Cary-Hiroyuki Tagawa,Estella Warren,Erick Avari,Action|Adventure|Sci-Fi|Thriller,5.7,362211740
Timur Bekmambetov,Morgan Freeman,Ayelet Zurer,Moises Arias,Adventure|Drama|History,6.0,164000000
Victor Fleming,Hattie McDaniel,George Reeves,Thomas Mitchell,Drama|History|Romance|War,8.2,400176459
Jaume Collet-Serra,Liam Neeson,Frank Langella,Aidan Quinn,Action|Mystery|Thriller,6.9,130786397
Peter Cattaneo,Tom Wilkinson,Mark Addy,Lesley Sharp,Comedy|Drama|Music,7.2,257850122
John Landis,John Belushi,Karen Allen,Tim Matheson,Comedy,7.6,141600000
Guy Hamilton,Honor Blackman,Gert Fröbe,Lois Maxwell,Action|Adventure|Thriller,7.8,124881062
Tod Williams,Sprague Grayden,Molly Ephraim,Micah Sloat,Horror,5.7,177512032
Tim Burton,Johnny Depp,Alan Rickman,Anne Hathaway,Adventure|Family|Fantasy,6.5,1025467110
Kenneth Branagh,Hayley Atwell,Derek Jacobi,Lily James,Drama|Family|Fantasy|Romance,7.0,543514353
Richard Donner,Lee Remick,Patrick Troughton,Billie Whitelaw,Fantasy|Horror|Mystery,7.6,119498909
Mel Brooks,Madeline Kahn,David Huddleston,Harvey Korman,Comedy|Western,7.8,119500000
Rawson Marshall Thurber,Gary Cole,Stephen Root,Joel David Moore,Comedy|Sport,6.7,167722310
Wes Craven,Johnny Depp,Lin Shaye,Amanda Wyss,Horror,7.5,115664037
Zack Snyder,Ty Burrell,Kevin Zegers,Mekhi Phifer,Action|Horror|Thriller,7.4,102356381
Christopher McQuarrie,Tom Cruise,Robert Duvall,David Oyelowo,Action|Crime|Mystery|Thriller,7.0,218340595
William Cottrell,Adriana Caselotti,Billy Gilbert,Lucille La Verne,Animation|Family|Fantasy|Musical,7.7,184925486
James Wan,Michael Emerson,Monica Potter,Shawnee Smith,Horror|Mystery|Thriller,7.7,103096345
Scott Derrickson,Keanu Reeves,Jon Hamm,Juan Riedinger,Drama|Sci-Fi|Thriller,5.5,233093859
John G. Avildsen,Sylvester Stallone,Burgess Meredith,Carl Weathers,Drama|Sport,8.1,225000000
William Brent Bell,Fernanda Andrade,Claudiu Trandafir,Brian Johnson,Horror,4.2,101758490
Jason Reitman,J.K. Simmons,Jennifer Garner,Rainn Wilson,Comedy|Drama|Romance,7.5,231411584
Peter Cattaneo,Tom Wilkinson,Mark Addy,Lesley Sharp,Comedy|Drama|Music,7.2,257850122
Rob Letterman,Odeya Rush,Dylan Minnette,Ken Marino,Adventure|Comedy|Family|Fantasy|Horror,6.4,150170815
James Algar,Sam Edwards,Donnie Dunagan,Ann Gillis,Animation|Drama|Family,7.4,267447150
George Lucas,Harrison Ford,Ron Howard,Mackenzie Phillips,Comedy|Drama|Music,7.5,115000000
Peter Jackson,Naomi Watts,Thomas Kretschmann,Evan Parke,Action|Adventure|Drama|Romance,7.2,550517357
Daniel Myrick,Heather Donahue,Joshua Leonard,Michael C. Williams,Horror,6.4,248639099
Tim Johnson,Jim Parsons,Matt Jones,April Winchell,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,6.7,386041607
Sam Raimi,Tim Holmes,Mila Kunis,James Franco,Adventure|Family|Fantasy,6.4,493311825
Oren Peli,Micah Sloat,Ashley Palmer,Amber Armstrong,Horror,6.3,193355800
Tom Vaughan,Treat Williams,Andrew Daly,Michelle Krusiec,Comedy|Romance,6.1,219375797
John Carpenter,Jamie Lee Curtis,Donald Pleasence,P.J. Soles,Horror|Thriller,7.9,255477368
Uwe Boll,Matt Frewer,Katharine Isabelle,Michael Paré,Action|Crime|Thriller,6.3,428028233
